uid	sid
2563	2518
2563	10836
2564	14970
2564	34435
2564	11145
2564	39327
2565	33614
2565	16693
2565	31690
2566	8950
2566	3064
2566	4922
2566	8159
2567	12104
2567	17653
2567	25637
2568	36684
2568	1736
2568	25401
2568	24751
2569	17065
2569	2733
2569	39180
2570	14002
2570	6554
2570	7312
2570	19515
2571	18501
2571	17739
2571	34121
2571	25792
2571	31748
2572	36369
2572	11848
2572	28018
2572	23226
2573	18673
2573	36454
2573	8739
2573	8299
2574	24351
2574	25604
2574	28994
2574	12892
2574	30039
2574	20903
2574	32728
2575	10458
2575	8785
2575	24074
2575	11949
2575	27339
2575	19763
2576	30078
2576	24521
2576	9490
2577	34086
2577	36995
2577	675
2578	39480
2578	36670
2578	22488
2579	11002
2579	6307
2579	19072
2579	23170
2580	10146
2580	11981
2580	34032
2580	13760
2580	23003
2581	6869
2581	27291
2581	15612
2581	5595
2581	25737
2582	21025
2582	698
2582	24815
2582	2344
2583	25980
2583	26408
2583	34315
2584	25268
2584	37546
2584	28934
2584	17334
2585	14208
2585	21036
2585	33635
2585	7938
2585	29757
2586	2353
2586	37108
2586	2053
2586	6761
2587	17010
2587	10999
2587	6378
2587	9874
2587	29675
2587	20854
2588	19078
2588	19267
2588	4423
2588	30432
2588	6735
2589	37156
2589	25237
2589	31114
2590	28415
2590	27304
2590	36987
2591	27677
2591	16255
2591	17974
2592	16120
2592	5358
2592	5195
2593	16812
2593	19806
2593	4072
2594	7514
2594	7433
2594	18029
2595	3095
2595	22056
2595	37134
2596	29859
2596	7572
2596	27677
2596	7453
2596	28205
2596	580
2597	38826
2597	169
2597	22689
2597	138
2597	10456
2598	25714
2598	4775
2598	28728
2599	34269
2599	11465
2599	16856
2599	11302
2600	15676
2600	4584
2600	4057
2600	18600
2601	4153
2601	2743
2601	27848
2601	12264
2601	24749
2601	25388
2601	14411
2602	5507
2602	37688
2602	13298
2603	17684
2603	29147
2603	4739
2603	5320
2603	8365
2603	33710
2603	1903
2604	3507
2604	31321
2604	30526
2604	23386
2604	5055
2604	30415
2604	11062
2604	25828
2604	23508
2604	4277
2604	8726
2604	14618
2604	5002
2604	10768
2604	19848
2604	28573
2605	31116
2605	2478
2605	9013
2606	32184
2606	4445
2606	4102
2607	25322
2607	17331
2607	903
2608	26053
2608	11876
2608	37197
2608	22221
2608	12087
2608	7196
2608	32767
2608	15579
2609	18865
2609	22070
2609	15772
2610	16748
2610	29812
2610	34706
2611	7300
2611	9692
2611	13863
2611	20689
2612	21219
2612	35532
2612	30732
2612	14463
2612	8287
2612	23807
2612	2841
2612	6860
2612	12115
2612	15123
2612	27525
2612	35998
2612	28829
2612	10376
2612	329
2612	29576
2612	36993
2613	9528
2613	39480
2613	21931
2614	36529
2614	27099
2614	13130
2615	8081
2615	2693
2615	13244
2616	25902
2616	7232
2616	29824
2617	731
2617	18121
2617	26394
2617	15454
2617	2893
2618	32164
2618	29648
2618	8313
2619	34644
2619	26252
2619	21058
2619	18289
2619	22621
2619	14707
2620	28120
2620	8222
2620	21007
2621	19000
2621	20336
2621	38926
2622	13106
2622	16725
2622	5938
2623	20961
2623	25221
2623	23849
2623	26689
2624	23141
2624	36769
2624	35768
2624	35568
2625	30193
2625	22242
2625	36580
2625	11946
2625	23455
2625	13788
2625	39064
2625	31260
2626	22046
2626	8324
2626	35114
2626	25419
2626	18041
2626	11191
2626	31921
2626	6842
2627	17480
2627	17006
2627	20618
2628	11565
2628	2292
2628	15087
2628	38120
2628	3544
2629	22855
2629	17468
2629	4680
2630	23141
2630	24023
2630	32572
2631	25023
2631	26701
2631	19876
2632	5562
2632	12961
2632	27021
2633	34105
2633	38813
2633	35265
2633	15877
2633	26037
2633	8580
2633	31072
2633	9832
2633	38760
2633	7971
2633	21324
2633	25038
2634	38249
2634	22850
2634	31961
2635	2076
2635	5033
2635	1207
2636	262
2636	7017
2636	3601
2636	14474
2636	5418
2637	19634
2637	27048
2637	7670
2638	35741
2638	6028
2638	6872
2638	27802
2639	16759
2639	5115
2639	37255
2639	28546
2639	32616
2640	27128
2640	8965
2640	33062
2640	15061
2641	21254
2641	19617
2641	26028
2642	9782
2642	19617
2642	5153
2643	33270
2643	16128
2643	12244
2643	10206
2643	23288
2643	15731
2644	21082
2644	10873
2644	38501
2644	9449
2645	33309
2645	21300
2645	11598
2646	21010
2646	938
2646	531
2647	17205
2647	3626
2647	30088
2648	25137
2648	5448
2648	38375
2648	26035
2648	8941
2648	20347
2648	32720
2649	27554
2649	21513
2649	12780
2650	5606
2650	23316
2650	9327
2650	15647
2650	33182
2651	890
2651	34023
2651	14744
2651	8768
2652	31443
2652	24073
2652	38114
2652	33879
2652	38772
2653	9735
2653	9795
2653	19035
2654	36118
2654	31311
2654	26898
2654	34796
2655	9124
2655	13588
2655	10352
2656	14365
2656	33122
2656	32080
2657	30571
2657	33517
2657	13193
2658	14383
2658	38949
2658	18411
2659	7017
2659	1899
2659	21834
2660	23680
2660	23034
2660	8436
2660	23754
2660	28250
2660	2042
2660	33864
2661	33350
2661	21827
2661	32558
2662	32558
2662	14693
2662	23353
2662	25459
2662	35345
2663	39129
2663	11757
2663	21514
2663	4197
2663	1066
2664	26303
2664	4342
2664	13484
2665	14046
2665	10501
2665	18565
2666	36311
2666	15197
2666	29775
2667	30114
2667	26906
2667	12417
2668	1042
2668	23897
2668	2886
2669	12089
2669	2561
2669	34390
2670	2796
2670	2069
2670	33033
2670	13117
2670	24
2671	27040
2671	30564
2671	38392
2672	4419
2672	5420
2672	27047
2672	369
2672	31811
2673	400
2673	2043
2673	31343
2673	22877
2673	11584
2674	33623
2674	34148
2674	29258
2675	10220
2675	31469
2675	22352
2676	5778
2676	5345
2676	1606
2677	3216
2677	31086
2677	11518
2678	6458
2678	15885
2678	34435
2678	3422
2678	631
2678	38217
2678	15731
2678	32925
2678	14158
2678	19190
2679	3384
2679	4028
2679	32104
2679	13657
2679	38788
2679	5672
2680	6741
2680	19888
2680	25562
2680	33367
2681	19305
2681	24077
2681	26603
2682	5095
2682	19206
2682	8
2682	5818
2683	17975
2683	3161
2683	33609
2683	9915
2683	14548
2684	34709
2684	4067
2684	10216
2685	35182
2685	6367
2685	21417
2686	37179
2686	35930
2686	19948
2687	23203
2687	10768
2687	22628
2687	37994
2688	13585
2688	7718
2688	19548
2688	13815
2689	22437
2689	8948
2689	35484
2689	30702
2690	5807
2690	6737
2690	30994
2691	16715
2691	30897
2691	21649
2692	22759
2692	30527
2692	14479
2693	23930
2693	19370
2693	22954
2694	7458
2694	8522
2694	35132
2695	3310
2695	27828
2695	22047
2695	20278
2696	37688
2696	25626
2696	1522
2697	35326
2697	10367
2697	11341
2698	34726
2698	19712
2698	19216
2698	32163
2699	30894
2699	32373
2699	8759
2700	7672
2700	25088
2700	18407
2700	33671
2700	30815
2700	13189
2701	30506
2701	17135
2701	34263
2702	26504
2702	22096
2702	166
2703	26324
2703	36254
2703	11053
2703	30415
2704	26378
2704	23147
2704	22306
2704	11827
2704	2124
2704	26391
2704	19699
2704	7955
2705	2913
2705	34049
2705	28463
2706	36422
2706	30322
2706	28606
2706	23783
2707	6046
2707	1671
2707	4998
2708	25798
2708	13572
2708	32
2708	11837
2708	5412
2708	20544
2709	21537
2709	30322
2709	36422
2709	38531
2709	33961
2709	37264
2710	12516
2710	5380
2710	21134
2711	25966
2711	16105
2711	24928
2711	13031
2712	10956
2712	2663
2712	36353
2713	13049
2713	17621
2713	15566
2714	5487
2714	4197
2714	821
2715	26422
2715	28788
2715	23265
2715	22237
2715	9287
2715	12747
2716	36265
2716	14084
2716	9825
2716	25810
2717	5706
2717	33436
2717	11667
2717	13307
2717	24562
2717	31013
2717	8
2717	16990
2718	10940
2718	27272
2718	11468
2718	39191
2718	24492
2718	20900
2718	16056
2718	34383
2719	36592
2719	34196
2719	10376
2719	31618
2720	20894
2720	2676
2720	22639
2720	5890
2720	36244
2720	34555
2720	107
2721	19093
2721	17517
2721	12250
2721	26911
2721	6118
2722	7000
2722	9349
2722	7740
2722	33393
2723	26927
2723	154
2723	7520
2723	29844
2724	37754
2724	26215
2724	20831
2725	8076
2725	13099
2725	23058
2725	7022
2725	35343
2726	21065
2726	15687
2726	32133
2727	4643
2727	13003
2727	20878
2728	1184
2728	22092
2728	17425
2728	8016
2729	26751
2729	38349
2729	37734
2730	8542
2730	20076
2730	6605
2730	37373
2731	37035
2731	6440
2731	31762
2731	23840
2731	22088
2732	34430
2732	2032
2732	8571
2733	1192
2733	13850
2733	17060
2734	27715
2734	15141
2734	12473
2734	9388
2734	5028
2734	8260
2734	29315
2734	3605
2734	21917
2734	26035
2735	10401
2735	7081
2735	20344
2736	36479
2736	4054
2736	19464
2737	14481
2737	11312
2737	2568
2738	17006
2738	26697
2738	18186
2738	22514
2739	25464
2739	35898
2739	30224
2739	5503
2739	1131
2739	10554
2740	26525
2740	29468
2740	10757
2740	26028
2740	10184
2740	5086
2740	34982
2741	18020
2741	11940
2741	26679
2741	3186
2741	2024
2741	37640
2741	22555
2741	35307
2741	2895
2741	28886
2741	13365
2741	15907
2741	25920
2741	5784
2741	22930
2742	33738
2742	25183
2742	33963
2742	1374
2743	6844
2743	16460
2743	5938
2743	16214
2743	19453
2744	882
2744	39170
2744	19549
2744	23849
2744	24188
2744	25433
2745	19293
2745	2666
2745	9846
2746	24762
2746	31642
2746	38079
2747	1934
2747	8343
2747	8051
2747	18265
2747	14371
2747	8954
2748	2069
2748	11048
2748	27896
2748	39305
2748	35397
2748	28885
2749	5035
2749	26317
2749	18734
2750	7595
2750	25546
2750	3627
2750	4738
2751	18284
2751	30713
2751	13115
2752	37084
2752	32247
2752	10054
2753	4018
2753	30889
2753	37276
2753	10184
2753	18640
2753	679
2753	821
2754	24473
2754	27243
2754	6603
2755	23849
2755	26736
2755	23269
2756	16218
2756	19591
2756	8173
2757	12307
2757	5394
2757	32132
2758	24178
2758	9606
2758	38524
2758	7887
2758	29940
2759	37144
2759	29345
2759	2846
2760	32664
2760	39134
2760	16892
2761	5644
2761	33963
2761	18726
2761	20551
2762	24575
2762	38738
2762	4981
2763	5873
2763	33236
2763	21877
2763	31837
2763	28761
2763	11568
2763	13270
2763	10505
2763	24554
2763	15098
2763	28632
2763	8217
2763	30762
2764	7819
2764	15493
2764	26681
2764	30904
2764	29547
2764	32051
2764	5860
2765	9908
2765	17833
2765	26618
2765	20855
2765	16749
2766	26283
2766	8911
2766	22574
2766	13895
2767	16156
2767	29477
2767	1408
2768	5034
2768	5412
2768	31860
2769	5693
2769	28636
2769	28922
2769	26571
2769	28606
2769	13485
2770	7581
2770	6585
2770	13342
2770	34609
2770	12767
2771	2599
2771	5588
2771	1986
2771	34036
2771	35456
2771	16775
2771	34481
2771	19938
2772	7431
2772	941
2772	8549
2773	24643
2773	21724
2773	7865
2774	31174
2774	2802
2774	32217
2774	33246
2774	5603
2775	5826
2775	11270
2775	17681
2775	1198
2776	26788
2776	33660
2776	28033
2776	14468
2777	15031
2777	34865
2777	10882
2778	32745
2778	22798
2778	6835
2779	14622
2779	24188
2779	13342
2779	28247
2780	35986
2780	25550
2780	33602
2780	14879
2780	20308
2781	38741
2781	18768
2781	39335
2782	692
2782	10096
2782	25567
2783	14217
2783	21215
2783	13573
2783	20149
2784	23197
2784	12361
2784	35436
2784	21739
2784	14576
2784	4997
2784	28264
2785	3880
2785	1853
2785	21939
2785	13485
2785	31361
2785	10167
2786	17234
2786	11409
2786	17135
2787	19815
2787	18432
2787	31742
2787	35292
2788	16217
2788	17167
2788	5261
2788	17295
2788	10322
2788	37888
2788	4114
2788	5373
2789	15769
2789	3027
2789	20197
2789	3507
2790	15775
2790	31618
2790	36877
2791	8772
2791	22686
2791	7771
2791	2831
2792	31678
2792	27217
2792	7529
2792	21237
2793	16206
2793	36994
2793	21814
2793	26963
2794	34931
2794	13000
2794	273
2794	24626
2794	24460
2794	33215
2794	18588
2794	3598
2795	13912
2795	25826
2795	30616
2796	20961
2796	33963
2796	13657
2797	15624
2797	6299
2797	21345
2797	21151
2797	14300
2797	28415
2797	25950
2797	16840
2797	28017
2797	35998
2798	37559
2798	34484
2798	23812
2798	9504
2799	7874
2799	20388
2799	15000
2799	25135
2800	32188
2800	15845
2800	6740
2800	32567
2801	37795
2801	7439
2801	25912
2802	5404
2802	30020
2802	29827
2803	25724
2803	13587
2803	13785
2804	35559
2804	19118
2804	3210
2805	39327
2805	10218
2805	30365
2805	20060
2805	22689
2805	17136
2805	38607
2805	6523
2805	34164
2805	169
2806	13105
2806	11929
2806	5918
2806	31286
2806	39205
2807	8076
2807	25700
2807	14942
2807	919
2807	2374
2808	30712
2808	28082
2808	36422
2809	13914
2809	10973
2809	14947
2810	11417
2810	16220
2810	8317
2811	18882
2811	36555
2811	25852
2812	31639
2812	17522
2812	9892
2813	10114
2813	23848
2813	33453
2813	32723
2814	25169
2814	27152
2814	35737
2814	37400
2815	34054
2815	34587
2815	19641
2815	10165
2816	38265
2816	18578
2816	3446
2817	5862
2817	36996
2817	28014
2818	36984
2818	31217
2818	14091
2818	17210
2818	30385
2818	31922
2818	33629
2818	30643
2818	37071
2819	6525
2819	3559
2819	5063
2820	24246
2820	22837
2820	16488
2821	4094
2821	31797
2821	28122
2821	31412
2821	8154
2821	7312
2822	26570
2822	34914
2822	10660
2823	21427
2823	22171
2823	14935
2824	672
2824	39411
2824	38815
2825	17625
2825	8883
2825	13119
2825	22112
2825	36239
2826	32640
2826	30219
2826	28094
2826	19982
2827	30139
2827	14580
2827	31814
2828	20663
2828	35052
2828	26482
2828	36552
2828	23849
2828	32711
2829	5379
2829	31812
2829	25871
2830	14829
2830	31943
2830	38303
2830	6567
2830	7192
2830	12287
2831	27712
2831	21352
2831	13317
2832	28053
2832	27588
2832	34226
2833	23853
2833	1490
2833	11798
2833	12768
2833	29350
2834	39085
2834	8145
2834	37661
2835	18613
2835	18202
2835	2934
2836	10768
2836	30165
2836	35648
2836	16535
2836	27961
2836	20593
2837	28535
2837	2663
2837	13067
2838	15877
2838	1410
2838	18744
2839	1315
2839	10873
2839	7932
2839	36494
2839	36026
2840	910
2840	9699
2840	29432
2841	38738
2841	5608
2841	31593
2841	2940
2841	3677
2842	26476
2842	2873
2842	31051
2842	38855
2842	389
2843	31837
2843	32805
2843	8815
2843	10533
2843	23305
2844	22165
2844	25636
2844	20801
2844	27756
2844	18121
2844	25221
2845	24696
2845	34198
2845	30640
2846	35168
2846	33607
2846	32741
2847	6263
2847	4242
2847	27875
2847	20315
2847	23023
2848	29345
2848	29030
2848	11489
2848	36583
2848	1420
2848	11321
2849	31387
2849	9298
2849	25896
2849	26228
2850	18065
2850	36166
2850	14807
2850	19191
2850	29166
2850	32550
2850	22733
2851	28699
2851	27879
2851	337
2851	7887
2852	9621
2852	32133
2852	18470
2852	29305
2852	34110
2852	29777
2853	19539
2853	29175
2853	2416
2853	10579
2853	33405
2853	20593
2853	26570
2854	6903
2854	17504
2854	35573
2855	11796
2855	35622
2855	509
2856	13658
2856	31610
2856	17935
2856	12254
2856	23162
2857	17006
2857	27156
2857	7712
2858	11988
2858	3586
2858	21265
2858	1891
2859	32538
2859	8089
2859	2873
2859	11604
2860	240
2860	39492
2860	33635
2860	18685
2861	30696
2861	5569
2861	23020
2861	16574
2861	23929
2861	39184
2861	27638
2861	780
2861	38347
2862	13579
2862	19343
2862	18795
2863	12144
2863	17721
2863	31301
2863	26028
2863	8919
2863	4807
2863	30201
2863	18922
2864	9831
2864	20080
2864	12943
2865	10114
2865	30938
2865	11425
2865	6415
2865	3612
2866	8915
2866	13623
2866	20600
2867	1484
2867	19553
2867	18325
2868	13342
2868	11922
2868	9776
2868	12317
2869	35595
2869	1705
2869	5200
2870	12723
2870	3241
2870	26788
2871	33448
2871	30837
2871	4960
2871	37660
2872	9763
2872	29747
2872	30207
2873	17388
2873	6095
2873	24765
2873	19654
2874	1185
2874	18810
2874	15717
2874	6310
2875	17575
2875	389
2875	13907
2876	17424
2876	18270
2876	4178
2877	15737
2877	6287
2877	17587
2878	7874
2878	10560
2878	10144
2879	22045
2879	25676
2879	9278
2879	33969
2880	32570
2880	36793
2880	12485
2880	25808
2881	16156
2881	18207
2881	17510
2881	29163
2881	8950
2881	35988
2881	17681
2882	7154
2882	18516
2882	15159
2882	21536
2882	17031
2882	8699
2882	7770
2882	25089
2882	5316
2882	27191
2882	24700
2882	25433
2882	35436
2882	35370
2882	21097
2882	16477
2882	29642
2882	7205
2882	37376
2882	8996
2883	17736
2883	6074
2883	4629
2884	13342
2884	25246
2884	2112
2884	27723
2884	35033
2884	37066
2884	26424
2884	19828
2884	4211
2885	7344
2885	16790
2885	1400
2885	32589
2886	12516
2886	25481
2886	6901
2886	1368
2887	34206
2887	31413
2887	10835
2888	10407
2888	24823
2888	30904
2889	22687
2889	10502
2889	4640
2889	12671
2890	827
2890	2757
2890	1903
2890	19517
2891	39301
2891	3536
2891	9012
2891	17353
2891	31072
2891	15877
2892	18876
2892	9288
2892	14077
2892	30642
2893	16082
2893	29990
2893	15946
2893	3111
2894	28921
2894	12156
2894	25225
2895	25927
2895	27257
2895	15236
2896	4215
2896	38442
2896	8709
2897	13298
2897	22777
2897	34909
2898	7728
2898	12982
2898	15185
2898	15159
2899	5439
2899	32466
2899	8919
2899	15733
2899	14240
2899	33867
2899	595
2899	11114
2900	26398
2900	32423
2900	5156
2900	10035
2901	30908
2901	13558
2901	21251
2902	28148
2902	37071
2902	1986
2903	1490
2903	21497
2903	2490
2903	31321
2903	20109
2903	28911
2904	4133
2904	24510
2904	32874
2905	33930
2905	5997
2905	39012
2905	33081
2906	30732
2906	9529
2906	21684
2906	21973
2906	34494
2906	12568
2907	13490
2907	21913
2907	15682
2907	8768
2907	3626
2907	37063
2907	8649
2907	26123
2907	31812
2907	20332
2907	32417
2907	9621
2907	31801
2908	36666
2908	21296
2908	9197
2908	35153
2909	10866
2909	20507
2909	24455
2910	25849
2910	15268
2910	22152
2910	24321
2911	27788
2911	27205
2911	6894
2911	13245
2911	37761
2911	27004
2912	801
2912	8416
2912	16823
2912	4038
2912	35450
2912	37916
2913	11705
2913	32297
2913	2753
2913	8281
2913	12594
2914	17136
2914	8000
2914	34804
2914	26377
2914	6523
2914	22152
2914	38722
2914	14797
2915	26272
2915	14172
2915	24509
2916	36372
2916	22279
2916	15845
2917	5032
2917	25828
2917	28737
2918	9889
2918	2042
2918	13804
2918	19555
2918	30528
2919	10026
2919	26265
2919	16078
2919	14319
2920	20499
2920	14553
2920	4166
2920	1511
2920	15530
2920	10747
2920	5781
2921	14387
2921	16438
2921	13478
2921	10666
2922	36552
2922	31874
2922	34672
2923	33140
2923	27369
2923	20906
2924	15893
2924	34049
2924	68
2925	7571
2925	22382
2925	26011
2925	19087
2925	6047
2926	17831
2926	29373
2926	14321
2927	18605
2927	5420
2927	37344
2928	31314
2928	19751
2928	11675
2928	18689
2928	23021
2929	12831
2929	33039
2929	37900
2930	28556
2930	21088
2930	32028
2930	35312
2930	24893
2931	21056
2931	10376
2931	34681
2932	34242
2932	3975
2932	18251
2932	22109
2933	3133
2933	38937
2933	2772
2933	35515
2934	19782
2934	12417
2934	28977
2934	32585
2935	19367
2935	29699
2935	31788
2936	13520
2936	8615
2936	22855
2937	12050
2937	37105
2937	28509
2938	7430
2938	22756
2938	11948
2939	38347
2939	24720
2939	29417
2940	17835
2940	9528
2940	16954
2940	28219
2941	35230
2941	30537
2941	14271
2942	12149
2942	33316
2942	30624
2942	32944
2942	27914
2943	12940
2943	31094
2943	32733
2943	23427
2943	17618
2943	35302
2943	16824
2943	23444
2943	7614
2944	5831
2944	9531
2944	229
2944	32443
2945	26161
2945	16886
2945	17518
2946	32280
2946	25249
2946	12675
2946	8885
2946	21481
2946	10629
2946	23281
2946	4188
2946	33170
2947	27113
2947	15331
2947	20091
2948	22081
2948	36598
2948	32865
2948	31321
2949	147
2949	19179
2949	30997
2950	2865
2950	13703
2950	33245
2951	12503
2951	34738
2951	25014
2952	26736
2952	34283
2952	31331
2952	31451
2953	6443
2953	18915
2953	396
2953	10359
2953	14579
2953	33182
2954	14678
2954	31243
2954	12970
2955	36979
2955	18555
2955	5866
2956	24382
2956	1915
2956	13842
2956	34032
2957	2087
2957	7188
2957	10405
2957	29787
2957	31000
2957	13482
2958	19316
2958	3117
2958	39332
2958	18390
2958	24151
2959	28225
2959	2042
2959	25736
2960	5952
2960	19518
2960	3901
2960	15446
2960	4216
2960	26329
2960	35324
2960	13153
2961	25254
2961	19782
2961	27804
2961	30118
2961	10212
2961	33904
2961	10894
2962	9430
2962	3994
2962	38916
2962	25799
2962	9113
2962	8643
2962	7800
2963	31874
2963	17420
2963	18660
2963	38804
2963	19625
2963	10808
2963	9621
2963	22822
2964	22921
2964	17926
2964	16062
2964	20551
2964	12959
2964	16513
2964	35740
2964	23863
2965	36055
2965	19891
2965	14843
2966	23684
2966	30145
2966	22954
2966	28934
2966	17334
2966	39333
2966	36111
2967	9395
2967	21109
2967	4879
2968	23780
2968	5953
2968	25114
2968	30375
2969	10968
2969	16143
2969	2846
2969	23645
2969	28180
2969	34972
2970	16110
2970	27001
2970	7289
2971	34488
2971	7916
2971	22921
2971	36583
2971	7979
2971	12168
2971	2032
2971	33601
2971	22404
2972	15578
2972	11364
2972	18401
2973	32165
2973	23882
2973	31818
2973	100
2973	28513
2974	25443
2974	2452
2974	9310
2974	38253
2975	8707
2975	19056
2975	23482
2975	31980
2975	31325
2976	32441
2976	20906
2976	24242
2976	20584
2976	5205
2976	2197
2977	22929
2977	30369
2977	36674
2978	23950
2978	23141
2978	34580
2979	4395
2979	33558
2979	5503
2979	18885
2979	10281
2979	9222
2979	36554
2979	8556
2980	11580
2980	11922
2980	33322
2981	22476
2981	24696
2981	27498
2981	11838
2981	5354
2982	1304
2982	6737
2982	34086
2982	38227
2983	29872
2983	27115
2983	12183
2983	14023
2983	21604
2983	26834
2983	20219
2984	2078
2984	15915
2984	28155
2985	36957
2985	3389
2985	4119
2986	29651
2986	15936
2986	15922
2986	24770
2987	4184
2987	13344
